graph,scenario,gamma_u,q,estimator,gate,bias,sd,rmse,reps
synthetic,S3,1.0,0.6,EARL-centred,0.0,0.6085001266775332,1.7652636123248309,1.867197907337271,1000
synthetic,S3,1.0,0.6,ERL-drop,0.0,-0.6728201942312674,0.230858897494554,0.7113247108865272,1000
synthetic,S3,1.0,0.6,IPW-assign,0.0,-0.675050276874485,0.22199942452928773,0.7106170704392443,1000
synthetic,S3,1.0,0.6,IPW-alloc,0.0,0.196017245401745,5.805801343675343,5.809109398411887,1000
synthetic,S3,1.0,0.7,EARL,0.0,-0.8755147648559032,0.4457320407681002,0.9824475332800132,1000
synthetic,S3,1.0,0.7,EARL-centred,0.0,1.0598196680443943,1.5692145339949053,1.8935817865818678,1000
synthetic,S3,1.0,0.7,ERL-drop,0.0,-0.6128603353991323,0.3120124285376701,0.6877132732960093,1000
synthetic,S3,1.0,0.7,IPW-assign,0.0,-0.5883453845690809,0.2811237018998393,0.65205891398984,1000
synthetic,S3,1.0,0.7,IPW-alloc,0.0,0.051676138465329015,2.8284207255443037,2.828892755827844,1000
synthetic,S3,1.0,0.8,EARL,0.0,-0.5815083506183307,0.542618598346899,0.7953533209277527,1000
synthetic,S3,1.0,0.8,EARL-centred,0.0,1.715135448669695,1.8739327233374992,2.540337272662528,1000
synthetic,S3,1.0,0.8,ERL-drop,0.0,-0.4652066804946646,0.43409487867751917,0.6362826567422022,1000
synthetic,S3,1.0,0.8,IPW-assign,0.0,-0.4696264402002872,0.3375944371037968,0.5783761728309901,1000
synthetic,S3,1.0,0.8,IPW-alloc,0.0,-0.034242530096905796,1.1941918567586074,1.194682694951261,1000
synthetic,S3,1.0,0.9,EARL,0.0,-0.28775589528935314,0.5699524070818135,0.6384741197669098,1000
synthetic,S3,1.0,0.9,EARL-centred,0.0,2.2444449571058422,2.5597999318103097,3.404424893630922,1000
synthetic,S3,1.0,0.9,ERL-drop,0.0,-0.2589803057604178,0.5129571663736321,0.5746267077902188,1000
synthetic,S3,1.0,0.9,IPW-assign,0.0,-0.257098147280901,0.4200188003586347,0.4924583738652218,1000
synthetic,S3,1.0,0.9,IPW-alloc,0.0,0.027428253309946447,0.891440404812193,0.8918622676239651,1000
synthetic,S3,1.0,1.0,EARL,0.0,-0.00938595071668728,0.6003350874951134,0.6004084554273212,1000
synthetic,S3,1.0,1.0,EARL-centred,0.0,-0.00938595071668728,0.6003350874951134,0.6004084554273212,1000
synthetic,S3,1.0,1.0,ERL-drop,0.0,-0.00938595071668728,0.6003350874951134,0.6004084554273212,1000
synthetic,S3,1.0,1.0,IPW-assign,0.0,0.024145210346259324,0.49135617716560825,0.49194906649110104,1000
synthetic,S3,1.0,1.0,IPW-alloc,0.0,0.02414521034625933,0.4913561771656082,0.491949066491101,1000
amazon,S1,0.0,0.1,EARL,2.0038270358510557,-0.007335892064948668,0.49672719955365935,0.49678136648711924,1000
amazon,S1,0.0,0.1,EARL-centred,2.0038270358510557,-0.026354604482871746,1.1500874560830139,1.150389378348456,1000
amazon,S1,0.0,0.1,ERL-drop,2.0038270358510557,-1.804177921472445,0.04967271995536592,1.8048615878887766,1000
amazon,S1,0.0,0.1,IPW-assign,2.0038270358510557,-1.8047227745798962,0.05117344308555947,1.8054481477917304,1000
amazon,S1,0.0,0.1,IPW-alloc,2.0038270358510557,-0.5024140784979509,2.92365002487363,2.966504571750484,1000
amazon,S1,0.0,0.2,EARL,2.0038270358510557,0.008925720030099171,0.35305372188381384,0.3531665315599272,1000
amazon,S1,0.0,0.2,EARL-centred,2.0038270358510557,0.0027517982942519836,0.874893521185508,0.8748978487836333,1000
amazon,S1,0.0,0.2,ERL-drop,2.0038270358510557,-1.6012764846748249,0.07061074437676275,1.6028325731635245,1000
amazon,S1,0.0,0.2,IPW-assign,2.0038270358510557,-1.6009368066717158,0.08259420361455638,1.603065956667708,1000
amazon,S1,0.0,0.2,IPW-alloc,2.0038270358510557,-0.19260907794144333,2.4115662208366,2.4192457284008118,1000
amazon,S1,0.0,0.3,EARL,2.0038270358510557,0.005999677468577769,0.2709945469535989,0.2710609536770527,1000
amazon,S1,0.0,0.3,EARL-centred,2.0038270358510557,0.029466632072888466,0.7315595761755394,0.7321527818016222,1000
amazon,S1,0.0,0.3,ERL-drop,2.0038270358510557,-1.4008790218551657,0.08129836408607968,1.403236066339858,1000
amazon,S1,0.0,0.3,IPW-assign,2.0038270358510557,-1.4021826731835012,0.10437453767447849,1.406061980529589,1000
amazon,S1,0.0,0.3,IPW-alloc,2.0038270358510557,-0.1554931646766866,2.2686141653759524,2.2739367527716334,1000
amazon,S1,0.0,0.4,EARL,2.0038270358510557,-1.6919187213471076e-05,0.23215559745813938,0.23215559807466316,1000
amazon,S1,0.0,0.4,EARL-centred,2.0038270358510557,-0.013639569731332735,0.6993528575985423,0.6994858521040314,1000
amazon,S1,0.0,0.4,ERL-drop,2.0038270358510557,-1.2023029891855188,0.09286223898325577,1.2058838556152152,1000
amazon,S1,0.0,0.4,IPW-assign,2.0038270358510557,-1.2016209652205148,0.19956705165083205,1.2180804374761494,1000
amazon,S1,0.0,0.4,IPW-alloc,2.0038270358510557,-0.09820847187105697,4.810220442244702,4.81122288061321,1000
amazon,S1,0.0,0.5,EARL,2.0038270358510557,-0.0026148503217848784,0.19922436389663667,0.19924152331335163,1000
amazon,S1,0.0,0.5,EARL-centred,2.0038270358510557,-0.0006076106767385347,0.6786542754302879,0.6786545474323027,1000
amazon,S1,0.0,0.5,ERL-drop,2.0038270358510557,-1.0032209430864203,0.09961218194831833,1.0081541784071082,1000
amazon,S1,0.0,0.5,IPW-assign,2.0038270358510557,-1.0120086805525736,0.15533923443164202,1.023861244147648,1000
amazon,S1,0.0,0.5,IPW-alloc,2.0038270358510557,-0.010716280854088156,2.5282639763660497,2.528286687238141,1000
amazon,S1,0.0,0.6,EARL,2.0038270358510557,-0.0022358251766023685,0.18782131747232686,0.18783462463364128,1000
amazon,S1,0.0,0.6,EARL-centred,2.0038270358510557,0.013595170247913568,0.718399768458338,0.718528396081229,1000
amazon,S1,0.0,0.6,ERL-drop,2.0038270358510557,-0.8028723094463841,0.11269279048339613,0.8107426288919961,1000
amazon,S1,0.0,0.6,IPW-assign,2.0038270358510557,-0.8094255527360581,0.24726015597599693,0.8463494019347728,1000
amazon,S1,0.0,0.6,IPW-alloc,2.0038270358510557,-0.09194786363687713,1.0578775989683327,1.061866010392267,1000
amazon,S1,0.0,0.7,EARL,2.0038270358510557,0.002705411227530874,0.16587233383272976,0.1658943952670692,1000
amazon,S1,0.0,0.7,EARL-centred,2.0038270358510557,0.01112442503865596,0.7814330764183864,0.7815122556640711,1000
amazon,S1,0.0,0.7,ERL-drop,2.0038270358510557,-0.599254322896045,0.11611063368291087,0.6103993961037678,1000
amazon,S1,0.0,0.7,IPW-assign,2.0038270358510557,-0.5927039451114209,0.3249936774607579,0.675957733101789,1000
amazon,S1,0.0,0.7,IPW-alloc,2.0038270358510557,-0.05317895413240725,1.1709172092473987,1.1721241879913293,1000
amazon,S1,0.0,0.8,EARL,2.0038270358510557,-0.0018986091185202447,0.1599688451203226,0.15998011165677656,1000
amazon,S1,0.0,0.8,EARL-centred,2.0038270358510557,0.01959491272688485,0.8256783924237128,0.8259108718985244,1000
amazon,S1,0.0,0.8,ERL-drop,2.0038270358510557,-0.40228429446502734,0.12797507609625802,0.42214958684697046,1000
amazon,S1,0.0,0.8,IPW-assign,2.0038270358510557,-0.4087874729278842,0.45716256993901366,0.6132738485994729,1000
amazon,S1,0.0,0.8,IPW-alloc,2.0038270358510557,-0.06244886398180771,0.7792938799890855,0.7817920516358947,1000
amazon,S1,0.0,0.9,EARL,2.0038270358510557,0.003887006613247035,0.15386804124098213,0.15391713009196867,1000
amazon,S1,0.0,0.9,EARL-centred,2.0038270358510557,-0.030002544211494175,1.155376926100384,1.155766409801018,1000
amazon,S1,0.0,0.9,ERL-drop,2.0038270358510557,-0.19688439763318355,0.13848123711688395,0.24070836932853867,1000
amazon,S1,0.0,0.9,IPW-assign,2.0038270358510557,-0.23531573028533836,0.2776660238473653,0.3639669129452947,1000
amazon,S1,0.0,0.9,IPW-alloc,2.0038270358510557,-0.04639912531532109,0.5652836674558163,0.5671847172855813,1000
amazon,S1,0.0,1.0,EARL,2.0038270358510557,-0.0034935297030425083,0.14749335193584023,0.14753472003245768,1000
amazon,S1,0.0,1.0,EARL-centred,2.0038270358510557,-0.0034935297030425083,0.14749335193584023,0.14753472003245768,1000
amazon,S1,0.0,1.0,ERL-drop,2.0038270358510557,-0.0034935297030425083,0.14749335193584023,0.14753472003245768,1000
amazon,S1,0.0,1.0,IPW-assign,2.0038270358510557,-0.0474380277155233,0.2869115153964125,0.29080678145566796,1000
amazon,S1,0.0,1.0,IPW-alloc,2.0038270358510557,-0.0474380277155233,0.2869115153964125,0.29080678145566796,1000
amazon,S1,1.0,0.1,EARL,2.0033455122970305,-0.008294079885251104,0.3903782067168369,0.39046630589667575,1000
amazon,S1,1.0,0.1,EARL-centred,2.0033455122970305,-0.024927481390149442,0.9575245285315257,0.9578489453290517,1000
amazon,S1,1.0,0.1,ERL-drop,2.0033455122970305,-1.8038403690558527,0.03903782067168369,1.8042627382059269,1000
amazon,S1,1.0,0.1,IPW-assign,2.0033455122970305,-1.8040905666452467,0.04036504610859107,1.8045420775381538,1000
amazon,S1,1.0,0.1,IPW-alloc,2.0033455122970305,-0.4374610210709946,2.970857183535745,3.002892697037711,1000
amazon,S1,1.0,0.2,EARL,2.0033455122970305,-0.010742915862290703,0.27471715418545956,0.27492712678995834,1000
amazon,S1,1.0,0.2,EARL-centred,2.0033455122970305,0.01867518573317195,0.7689622064462528,0.7691889478566745,1000
amazon,S1,1.0,0.2,ERL-drop,2.0033455122970305,-1.6048249930100826,0.054943430837091904,1.6057652502099933,1000
amazon,S1,1.0,0.2,IPW-assign,2.0033455122970305,-1.6028016171928519,0.07138643786569761,1.6043905533214706,1000
amazon,S1,1.0,0.2,IPW-alloc,2.0033455122970305,-0.12000503666683193,8.12695013425398,8.127836101538723,1000
amazon,S1,1.0,0.3,EARL,2.0033455122970305,-0.004262306839711405,0.2285013525312844,0.2285411021418733,1000
amazon,S1,1.0,0.3,EARL-centred,2.0033455122970305,-0.021533092304862667,0.6740628028944338,0.67440665500135,1000
amazon,S1,1.0,0.3,ERL-drop,2.0033455122970305,-1.4036205506598347,0.06855040575938529,1.40529349545367,1000
amazon,S1,1.0,0.3,IPW-assign,2.0033455122970305,-1.4113138482008614,0.2861634117429831,1.4400334288980614,1000
amazon,S1,1.0,0.3,IPW-alloc,2.0033455122970305,-0.26451180558365195,1.6338619603827549,1.6551348588193358,1000
amazon,S1,1.0,0.4,EARL,2.0033455122970305,-0.0008623906657700964,0.20801290882221582,0.20801469648642587,1000
amazon,S1,1.0,0.4,EARL-centred,2.0033455122970305,-0.0081100496989166,0.6389273104683283,0.638978779748131,1000
amazon,S1,1.0,0.4,ERL-drop,2.0033455122970305,-1.2023522636445265,0.08320516352888634,1.2052278063208572,1000
amazon,S1,1.0,0.4,IPW-assign,2.0033455122970305,-1.2045894050423276,0.1273010323973303,1.2112973159343063,1000
amazon,S1,1.0,0.4,IPW-alloc,2.0033455122970305,-0.10411171277689624,1.5280445930611417,1.5315872574296017,1000
amazon,S1,1.0,0.5,EARL,2.0033455122970305,-0.0014049502493804766,0.18637426656727765,0.18637956197956337,1000
amazon,S1,1.0,0.5,EARL-centred,2.0033455122970305,-0.013329274975944827,0.6670696940318134,0.6672028524122791,1000
amazon,S1,1.0,0.5,ERL-drop,2.0033455122970305,-1.0023752312732055,0.09318713328363883,1.0066975444887283,1000
amazon,S1,1.0,0.5,IPW-assign,2.0033455122970305,-1.054008375152796,1.4612778954089205,1.8017399208828562,1000
amazon,S1,1.0,0.5,IPW-alloc,2.0033455122970305,-0.06280125010785698,1.9526747084671618,1.9536843435167375,1000
amazon,S1,1.0,0.6,EARL,2.0033455122970305,-0.016254991116396944,0.16966279012423582,0.17043968754059202,1000
amazon,S1,1.0,0.6,EARL-centred,2.0033455122970305,-0.014655988050496838,0.6530732046018026,0.6532376355925953,1000
amazon,S1,1.0,0.6,ERL-drop,2.0033455122970305,-0.8110911995886505,0.10179767407454157,0.8174544027021585,1000
amazon,S1,1.0,0.6,IPW-assign,2.0033455122970305,-0.8215031068234226,0.2266285391888799,0.8521900312110096,1000
amazon,S1,1.0,0.6,IPW-alloc,2.0033455122970305,-0.19123710733033938,1.441204965649707,1.4538374683001702,1000
amazon,S1,1.0,0.7,EARL,2.0033455122970305,0.010849293702671847,0.16003506302131756,0.16040239577414023,1000
amazon,S1,1.0,0.7,EARL-centred,2.0033455122970305,0.032535726679370214,0.7025495480211265,0.7033025244766605,1000
amazon,S1,1.0,0.7,ERL-drop,2.0033455122970305,-0.593409148097239,0.11202454411492228,0.6038906486522598,1000
amazon,S1,1.0,0.7,IPW-assign,2.0033455122970305,-0.4846141313855592,3.907492452000143,3.937429125555998,1000
amazon,S1,1.0,0.7,IPW-alloc,2.0033455122970305,-0.027032402920782905,1.1642444931236247,1.1645582813137165,1000
amazon,S1,1.0,0.8,EARL,2.0033455122970305,-0.00083901339884207,0.15474648298199092,0.1547487574708729,1000
amazon,S1,1.0,0.8,EARL-centred,2.0033455122970305,0.025672290096647288,0.7903702441539395,0.7907870695217293,1000
amazon,S1,1.0,0.8,ERL-drop,2.0033455122970305,-0.40134031317847985,0.12379718638559277,0.41999975040372284,1000
amazon,S1,1.0,0.8,IPW-assign,2.0033455122970305,-0.39105796127940495,1.420537529642442,1.4733815535029127,1000
amazon,S1,1.0,0.8,IPW-alloc,2.0033455122970305,-0.07881957081408575,0.6010598274924407,0.6062057744434304,1000
amazon,S1,1.0,0.9,EARL,2.0033455122970305,-0.004019842988284061,0.15132597113392124,0.15137935353698279,1000
amazon,S1,1.0,0.9,EARL-centred,2.0033455122970305,0.037043164047037,1.0893542074831455,1.0899838463774807,1000
amazon,S1,1.0,0.9,ERL-drop,2.0033455122970305,-0.20395240991915875,0.13619337402052914,0.24524522551708997,1000
amazon,S1,1.0,0.9,IPW-assign,2.0033455122970305,-0.2158478621805917,0.4871678915001045,0.5328441180275797,1000
amazon,S1,1.0,0.9,IPW-alloc,2.0033455122970305,-0.060809352730867516,0.4848517331036762,0.48865016164244285,1000
amazon,S1,1.0,1.0,EARL,2.0033455122970305,0.0041134930073942755,0.1448209327760048,0.14487934081446527,1000
amazon,S1,1.0,1.0,EARL-centred,2.0033455122970305,0.0041134930073942755,0.1448209327760048,0.14487934081446527,1000
amazon,S1,1.0,1.0,ERL-drop,2.0033455122970305,0.0041134930073942755,0.1448209327760048,0.14487934081446527,1000
amazon,S1,1.0,1.0,IPW-assign,2.0033455122970305,-0.016342675075500246,1.0668581481645727,1.0669833135217086,1000
amazon,S1,1.0,1.0,IPW-alloc,2.0033455122970305,-0.016342675075500246,1.0668581481645723,1.0669833135217082,1000
amazon,S2,0.0,0.1,EARL,0.019362596446363043,0.0008709185453558074,1.0088900237995495,1.0088903997072072,1000
amazon,S2,0.0,0.1,EARL-centred,0.019362596446363043,0.11445039543339922,2.171893326599188,2.174906783092312,1000
amazon,S2,0.0,0.1,ERL-drop,0.019362596446363043,-0.01733924494719116,0.10088900237995496,0.10236816016985581,1000
amazon,S2,0.0,0.1,IPW-assign,0.019362596446363043,-0.016740781663455523,0.1037192181840767,0.10506155334573916,1000
amazon,S2,0.0,0.1,IPW-alloc,0.019362596446363043,-0.2924370131913632,6.341510496250727,6.348249741522653,1000
amazon,S2,0.0,0.2,EARL,0.019362596446363043,-0.04782778403050625,0.7039157727973576,0.7055387389209539,1000
amazon,S2,0.0,0.2,EARL-centred,0.019362596446363043,-0.03820856214282703,1.6398142676682932,1.6402593473806277,1000
amazon,S2,0.0,0.2,ERL-drop,0.019362596446363043,-0.025055633963191676,0.14078315455947155,0.1429953894397071,1000
amazon,S2,0.0,0.2,IPW-assign,0.019362596446363043,-0.0272893100844767,0.15273894177591535,0.15515763203823774,1000
amazon,S2,0.0,0.2,IPW-alloc,0.019362596446363043,0.2575847054609217,8.134970202447242,8.139047246157988,1000
amazon,S2,0.0,0.3,EARL,0.019362596446363043,-0.026118548249322263,0.6123915730372964,0.612948299034875,1000
amazon,S2,0.0,0.3,EARL-centred,0.019362596446363043,-0.012650713867707396,1.4397964476769403,1.439852024099872,1000
amazon,S2,0.0,0.3,ERL-drop,0.019362596446363043,-0.021389381987250808,0.1837174719111889,0.18495841464295432,1000
amazon,S2,0.0,0.3,IPW-assign,0.019362596446363043,-0.027788877276568417,0.35499483860351183,0.35608082949721626,1000
amazon,S2,0.0,0.3,IPW-alloc,0.019362596446363043,-0.1965126540786122,3.727061700738802,3.7322387576797698,1000
amazon,S2,0.0,0.4,EARL,0.019362596446363043,-0.01870334494629267,0.5038512759432783,0.5041982976784527,1000
amazon,S2,0.0,0.4,EARL-centred,0.019362596446363043,0.057262854032440705,1.2639038372764653,1.2652003573877595,1000
amazon,S2,0.0,0.4,ERL-drop,0.019362596446363043,-0.019098895846334885,0.20154051037731127,0.20244343690447528,1000
amazon,S2,0.0,0.4,IPW-assign,0.019362596446363043,-0.005924666350839413,0.7865142675632197,0.7865365819539971,1000
amazon,S2,0.0,0.4,IPW-alloc,0.019362596446363043,-0.16574152259941743,3.199865439825906,3.2041549721113385,1000
amazon,S2,0.0,0.5,EARL,0.019362596446363043,0.011499116652062418,0.47737969909225825,0.4775181743025,1000
amazon,S2,0.0,0.5,EARL-centred,0.019362596446363043,-0.02367320091929212,1.2958716780842596,1.296087893046872,1000
amazon,S2,0.0,0.5,ERL-drop,0.019362596446363043,-0.0039317398971503124,0.23868984954612912,0.2387222294948097,1000
amazon,S2,0.0,0.5,IPW-assign,0.019362596446363043,9.0967940779077e-05,0.3486180793881669,0.3486180912566938,1000
amazon,S2,0.0,0.5,IPW-alloc,0.019362596446363043,-0.21433944993879694,5.031817887822243,5.036380908550103,1000
amazon,S2,0.0,0.6,EARL,0.019362596446363043,-0.02249724928036073,0.42296732807730725,0.42356520967383426,1000
amazon,S2,0.0,0.6,EARL-centred,0.019362596446363043,-0.04530002378958819,1.3380911454679856,1.3388577242318032,1000
amazon,S2,0.0,0.6,ERL-drop,0.019362596446363043,-0.021243388146761646,0.25378039684638437,0.25466796297033967,1000
amazon,S2,0.0,0.6,IPW-assign,0.019362596446363043,-0.024733302471415267,0.5513185091068696,0.5518730241051505,1000
amazon,S2,0.0,0.6,IPW-alloc,0.019362596446363043,-0.037114662194652204,1.1850087736660815,1.1855898497437525,1000
amazon,S2,0.0,0.7,EARL,0.019362596446363043,-0.0012012706955219603,0.38588746837779586,0.3858893381557831,1000
amazon,S2,0.0,0.7,EARL-centred,0.019362596446363043,0.021152178730574556,1.5029357134340273,1.5030845529711556,1000
amazon,S2,0.0,0.7,ERL-drop,0.019362596446363043,-0.006649668420774288,0.2701212278644571,0.2702030640705397,1000
amazon,S2,0.0,0.7,IPW-assign,0.019362596446363043,-0.020820313126966496,0.46627506149353276,0.46673966877639905,1000
amazon,S2,0.0,0.7,IPW-alloc,0.019362596446363043,-0.013680656644168152,1.7407316979314782,1.740785456209243,1000
amazon,S2,0.0,0.8,EARL,0.019362596446363043,-0.009371698534852752,0.35788725943398353,0.35800994287672455,1000
amazon,S2,0.0,0.8,EARL-centred,0.019362596446363043,0.06576822966170186,1.7009633917766327,1.7022343904988821,1000
amazon,S2,0.0,0.8,ERL-drop,0.019362596446363043,-0.011369878117154786,0.28630980754718677,0.28653547777911564,1000
amazon,S2,0.0,0.8,IPW-assign,0.019362596446363043,-0.011689216151035065,0.5261067657782883,0.5262366072138238,1000
amazon,S2,0.0,0.8,IPW-alloc,0.019362596446363043,-0.07840911236366703,1.7896896898234553,1.791406479490915,1000
amazon,S2,0.0,0.9,EARL,0.019362596446363043,-0.009411552759366684,0.3418230615187777,0.3419526030189161,1000
amazon,S2,0.0,0.9,EARL-centred,0.019362596446363043,-0.018008355026301444,2.282152909032949,2.282223959443574,1000
amazon,S2,0.0,0.9,ERL-drop,0.019362596446363043,-0.010406657128066318,0.30764075536689994,0.3078167196162319,1000
amazon,S2,0.0,0.9,IPW-assign,0.019362596446363043,-0.014013672084672253,0.48745514832920495,0.4876565437251344,1000
amazon,S2,0.0,0.9,IPW-alloc,0.019362596446363043,-0.005833496884971678,0.8012181955677063,0.8012394315026429,1000
amazon,S2,0.0,1.0,EARL,0.019362596446363043,2.7723866190917934e-05,0.3199706125435508,0.31997061374461855,1000
amazon,S2,0.0,1.0,EARL-centred,0.019362596446363043,2.7723866190917934e-05,0.3199706125435508,0.31997061374461855,1000
amazon,S2,0.0,1.0,ERL-drop,0.019362596446363043,2.7723866190917934e-05,0.3199706125435508,0.31997061374461855,1000
amazon,S2,0.0,1.0,IPW-assign,0.019362596446363043,-0.030295284664763177,1.017450977049181,1.0179019083247915,1000
amazon,S2,0.0,1.0,IPW-alloc,0.019362596446363043,-0.030295284664763146,1.0174509770491806,1.017901908324791,1000
amazon,S2,1.0,0.1,EARL,0.01379923518742387,0.0468444323155666,1.3124480071962783,1.3132837364531893,1000
amazon,S2,1.0,0.1,EARL-centred,0.01379923518742387,0.11160605415393204,2.7719820623882296,2.7742279043953677,1000
amazon,S2,1.0,0.1,ERL-drop,0.01379923518742387,-0.007734868437124819,0.13124480071962782,0.13147252909134458,1000
amazon,S2,1.0,0.1,IPW-assign,0.01379923518742387,-0.008006971753599868,0.13419921356917006,0.13443786862058868,1000
amazon,S2,1.0,0.1,IPW-alloc,0.01379923518742387,-0.23807491002640624,13.622260084777517,13.624340331924584,1000
amazon,S2,1.0,0.2,EARL,0.01379923518742387,0.01615134442453997,0.8708044509533754,0.8709542225208681,1000
amazon,S2,1.0,0.2,EARL-centred,0.01379923518742387,0.013461997259377642,2.073238467325361,2.0732821727318798,1000
amazon,S2,1.0,0.2,ERL-drop,0.01379923518742387,-0.0078091192650311045,0.17416089019067504,0.17433587701819683,1000
amazon,S2,1.0,0.2,IPW-assign,0.01379923518742387,-0.0055148479667095525,0.21040034980271158,0.21047261281506274,1000
amazon,S2,1.0,0.2,IPW-alloc,0.01379923518742387,0.12914310018214528,10.215776320388859,10.216592571329366,1000
amazon,S2,1.0,0.3,EARL,0.01379923518742387,0.0065135702160741635,0.7127752777666072,0.7128050386972751,1000
amazon,S2,1.0,0.3,EARL-centred,0.01379923518742387,0.06178204019779832,1.7678537055687573,1.7689329395949946,1000
amazon,S2,1.0,0.3,ERL-drop,0.01379923518742387,-0.007705393566374466,0.21383258332998217,0.2139713690744313,1000
amazon,S2,1.0,0.3,IPW-assign,0.01379923518742387,-0.008376158388951307,0.29006606353037884,0.2901869763469177,1000
amazon,S2,1.0,0.3,IPW-alloc,0.01379923518742387,-1.7125613306541116,46.043906322586395,46.075743898003026,1000
amazon,S2,1.0,0.4,EARL,0.01379923518742387,-0.008174800774430951,0.6160750419139011,0.6161292759128693,1000
amazon,S2,1.0,0.4,EARL-centred,0.01379923518742387,-0.04130430010003332,1.5725240269377638,1.57306638782453,1000
amazon,S2,1.0,0.4,ERL-drop,0.01379923518742387,-0.011549461422226695,0.24643001676556045,0.2467005132183918,1000
amazon,S2,1.0,0.4,IPW-assign,0.01379923518742387,0.12821928294780546,4.773087085847841,4.774808950482425,1000
amazon,S2,1.0,0.4,IPW-alloc,0.01379923518742387,-0.3047767511442364,11.028307073798073,11.032517653827826,1000
amazon,S2,1.0,0.5,EARL,0.01379923518742387,-0.03362966729895887,0.5347059116812113,0.5357624161038864,1000
amazon,S2,1.0,0.5,EARL-centred,0.01379923518742387,-0.01325340950871325,1.5364233357352117,1.5364804975837867,1000
amazon,S2,1.0,0.5,ERL-drop,0.01379923518742387,-0.023714451243191367,0.26735295584060564,0.26840264192901403,1000
amazon,S2,1.0,0.5,IPW-assign,0.01379923518742387,-0.027540359167436464,0.32490516257251906,0.32607029311077457,1000
amazon,S2,1.0,0.5,IPW-alloc,0.01379923518742387,-0.12470309055687688,2.021212672264653,2.0250559318985877,1000
amazon,S2,1.0,0.6,EARL,0.01379923518742387,-0.004172712504757228,0.465767758380063,0.4657864492189915,1000
amazon,S2,1.0,0.6,EARL-centred,0.01379923518742387,-0.0024732997313931353,1.4971360577467128,1.4971381007164737,1000
amazon,S2,1.0,0.6,ERL-drop,0.01379923518742387,-0.00802332157782389,0.2794606550280378,0.2795758061739984,1000
amazon,S2,1.0,0.6,IPW-assign,0.01379923518742387,-0.013735136052748205,0.39832927114601985,0.3985660073489797,1000
amazon,S2,1.0,0.6,IPW-alloc,0.01379923518742387,-0.04676006580191352,1.8979084792668808,1.8984844216971923,1000
amazon,S2,1.0,0.7,EARL,0.01379923518742387,-0.010934049242753166,0.4085864011985259,0.4087326763022572,1000
amazon,S2,1.0,0.7,EARL-centred,0.01379923518742387,-0.06908494207059729,1.6523031785965185,1.6537468135180355,1000
amazon,S2,1.0,0.7,ERL-drop,0.01379923518742387,-0.011793605026154376,0.28601048083896813,0.28625353145289,1000
amazon,S2,1.0,0.7,IPW-assign,0.01379923518742387,-0.013725506061048358,0.7314771045408759,0.7316058665594033,1000
amazon,S2,1.0,0.7,IPW-alloc,0.01379923518742387,-0.26459282550109964,8.162274373226248,8.166561841260531,1000
amazon,S2,1.0,0.8,EARL,0.01379923518742387,-0.006074503783426779,0.39543875858843924,0.39548541236078577,1000
amazon,S2,1.0,0.8,EARL-centred,0.01379923518742387,-0.032517401735013184,1.83100205401681,1.8312907751718113,1000
amazon,S2,1.0,0.8,ERL-drop,0.01379923518742387,-0.007619450064226189,0.31635100687075135,0.3164427524330734,1000
amazon,S2,1.0,0.8,IPW-assign,0.01379923518742387,0.017225452900638122,0.6467990062864152,0.6470283384525953,1000
amazon,S2,1.0,0.8,IPW-alloc,0.01379923518742387,0.08838623209467647,1.2942319656079557,1.2972465096601058,1000
amazon,S2,1.0,0.9,EARL,0.01379923518742387,-0.006395541485950857,0.37418752758188006,0.37424217927531733,1000
amazon,S2,1.0,0.9,EARL-centred,0.01379923518742387,0.08510002937949128,2.3302111909046888,2.3317646127381377,1000
amazon,S2,1.0,0.9,ERL-drop,0.01379923518742387,-0.007135910856098139,0.33676877482369205,0.3368443689895926,1000
amazon,S2,1.0,0.9,IPW-assign,0.01379923518742387,-0.012952727274959955,0.7012053478926091,0.7013249696517688,1000
amazon,S2,1.0,0.9,IPW-alloc,0.01379923518742387,-0.0011662774763018125,1.0159464921121701,1.0159471615385198,1000
amazon,S2,1.0,1.0,EARL,0.01379923518742387,0.0033410426122032506,0.3285296125012531,0.3285466007371863,1000
amazon,S2,1.0,1.0,EARL-centred,0.01379923518742387,0.0033410426122032506,0.3285296125012531,0.3285466007371863,1000
amazon,S2,1.0,1.0,ERL-drop,0.01379923518742387,0.0033410426122032506,0.3285296125012531,0.3285466007371863,1000
amazon,S2,1.0,1.0,IPW-assign,0.01379923518742387,0.03679866935090846,0.9063795802666927,0.9071262787453706,1000
amazon,S2,1.0,1.0,IPW-alloc,0.01379923518742387,0.036798669350908426,0.9063795802666924,0.9071262787453701,1000
amazon,S3,1.0,0.1,EARL,0.0,-2.177463712375176,0.3391601464992339,2.203719089104613,1000
amazon,S3,1.0,0.1,EARL-centred,0.0,-1.9318287597713013,1.0509848752005029,2.1992115780387618,1000
amazon,S3,1.0,0.1,ERL-drop,0.0,-0.21774637123751764,0.033916014649923394,0.22037190891046132,1000
amazon,S3,1.0,0.1,IPW-assign,0.0,-0.2170702507479735,0.03633481577515273,0.220090237396397,1000
amazon,S3,1.0,0.1,IPW-alloc,0.0,-0.007479836899075785,1.5316971038667593,1.5317153671468648,1000
amazon,S3,1.0,0.2,EARL,0.0,-1.9431480910775603,0.23021710709365703,1.9567382094334793,1000
